key,country,year,value
workingage_share,CHN,1973,56.032293132207
workingage_share,CHN,1974,55.9559697232451
workingage_share,CHN,1975,55.8032595195534
workingage_share,CHN,1976,55.6974399578865
workingage_share,CHN,1977,56.0910950752638
workingage_share,CHN,1978,57.2553026214266
workingage_share,CHN,1979,58.4878751053275
workingage_share,CHN,1980,59.5078014703744
workingage_share,CHN,1981,60.4380661313917
workingage_share,CHN,1982,61.1638835217888
workingage_share,CHN,1983,62.0070416138046
workingage_share,CHN,1984,63.0151365727637
workingage_share,CHN,1985,63.9107997127674
workingage_share,CHN,1986,64.6425548251578
workingage_share,CHN,1987,65.1501730889257
workingage_share,CHN,1988,65.5518424678098
workingage_share,CHN,1989,65.8196987219849
workingage_share,CHN,1990,65.8569801882713
workingage_share,CHN,1991,65.8978621286935
workingage_share,CHN,1992,66.0214936364516
workingage_share,CHN,1993,66.1211561522476
workingage_share,CHN,1994,66.279873047455
workingage_share,CHN,1995,66.5129477763825
workingage_share,CHN,1996,66.8238954729028
workingage_share,CHN,1997,67.2604374804175
workingage_share,CHN,1998,67.6620557036552
workingage_share,CHN,1999,68.0124027928449
workingage_share,CHN,2000,68.43842782702
workingage_share,CHN,2001,68.9801155359775
workingage_share,CHN,2002,69.67006217559
workingage_share,CHN,2003,70.3774446816481
workingage_share,CHN,2004,71.0763188122428
workingage_share,CHN,2005,71.815903350805
workingage_share,CHN,2006,72.353957155972
workingage_share,CHN,2007,72.6173623452205
workingage_share,CHN,2008,72.7779121303034
workingage_share,CHN,2009,72.856169869084
workingage_share,CHN,2010,72.8644787380355
workingage_share,CHN,2011,72.7988185445213
workingage_share,CHN,2012,72.6134379386083
workingage_share,CHN,2013,72.3383307205597
workingage_share,CHN,2014,72.0051656801854
workingage_share,CHN,2015,71.6284345359877
workingage_share,CHN,2016,71.2044525051679
workingage_share,CHN,2017,70.6659121055216
workingage_share,CHN,2018,70.1553162360731
workingage_share,CHN,2019,69.74115264804
workingage_share,CHN,2020,69.3999249325134
workingage_share,CHN,2021,69.2124049434275
workingage_share,CHN,2022,69.0962698960779
workingage_share,CHN,2023,69.0943118083391
workingage_share,CHN,2024,69.3269188307508
workingage_share,CHN,2025,69.6812776464024
workingage_share,JPN,1960,64.4237840296967
workingage_share,JPN,1961,65.0130565101882
workingage_share,JPN,1962,66.051437825176
workingage_share,JPN,1963,67.1128306648893
workingage_share,JPN,1964,67.981764433336
workingage_share,JPN,1965,68.5837073666981
workingage_share,JPN,1966,69.1457935091073
workingage_share,JPN,1967,69.5206514626946
workingage_share,JPN,1968,69.6376857608144
workingage_share,JPN,1969,69.6797827852744
workingage_share,JPN,1970,69.6793126172591
workingage_share,JPN,1971,69.5429505565711
workingage_share,JPN,1972,69.2056258685375
workingage_share,JPN,1973,68.8315114324754
workingage_share,JPN,1974,68.5055589920637
workingage_share,JPN,1975,68.233464461494
workingage_share,JPN,1976,67.9924181414418
workingage_share,JPN,1977,67.7794138396384
workingage_share,JPN,1978,67.6059831882109
workingage_share,JPN,1979,67.4998312649979
workingage_share,JPN,1980,67.4979910231568
workingage_share,JPN,1981,67.4132716220143
workingage_share,JPN,1982,67.3987614843692
workingage_share,JPN,1983,67.5976758161857
workingage_share,JPN,1984,67.7644986110077
workingage_share,JPN,1985,67.9765027959629
workingage_share,JPN,1986,68.3235903492155
workingage_share,JPN,1987,68.7231736097774
workingage_share,JPN,1988,69.1479076440933
workingage_share,JPN,1989,69.5376485880187
workingage_share,JPN,1990,69.819769793807
workingage_share,JPN,1991,69.9613218176703
workingage_share,JPN,1992,69.9847337321088
workingage_share,JPN,1993,69.9563328113263
workingage_share,JPN,1994,69.8641023892526
workingage_share,JPN,1995,69.7026222846472
workingage_share,JPN,1996,69.4675750807091
workingage_share,JPN,1997,69.1717668350581
workingage_share,JPN,1998,68.8656637769943
workingage_share,JPN,1999,68.5498804257651
workingage_share,JPN,2000,68.1776733120971
workingage_share,JPN,2001,67.7479909107131
workingage_share,JPN,2002,67.3244500484678
workingage_share,JPN,2003,66.9575836342452
workingage_share,JPN,2004,66.5365880427247
workingage_share,JPN,2005,65.9657352913659
workingage_share,JPN,2006,65.3532182401032
workingage_share,JPN,2007,64.7793337379624
workingage_share,JPN,2008,64.214111256134
workingage_share,JPN,2009,63.7809247445693
workingage_share,JPN,2010,63.5310455900648
workingage_share,JPN,2011,63.0577639232849
workingage_share,JPN,2012,62.2912286364192
workingage_share,JPN,2013,61.4978527996995
workingage_share,JPN,2014,60.8030853939639
workingage_share,JPN,2015,60.2326202870854
workingage_share,JPN,2016,59.7647226208824
workingage_share,JPN,2017,59.4143459524436
workingage_share,JPN,2018,59.1635617451289
workingage_share,JPN,2019,59.0046702146202
workingage_share,JPN,2020,58.861072796091
workingage_share,JPN,2021,58.7347384818338
workingage_share,JPN,2022,58.7384165155584
workingage_share,JPN,2023,58.7888993029413
workingage_share,JPN,2024,58.7831280041029
workingage_share,JPN,2025,58.7675052627879
gdp_pc_ppp,CHN,1990,1666.8141224419
gdp_pc_ppp,CHN,1991,1798.38257887629
gdp_pc_ppp,CHN,1992,2030.47126519674
gdp_pc_ppp,CHN,1993,2286.7956394875
gdp_pc_ppp,CHN,1994,2556.90688386013
gdp_pc_ppp,CHN,1995,2807.88647301744
gdp_pc_ppp,CHN,1996,3055.72827655781
gdp_pc_ppp,CHN,1997,3305.83025665988
gdp_pc_ppp,CHN,1998,3533.69839702638
gdp_pc_ppp,CHN,1999,3774.42758274469
gdp_pc_ppp,CHN,2000,4065.86707804429
gdp_pc_ppp,CHN,2001,4372.43560608339
gdp_pc_ppp,CHN,2002,4744.38182475307
gdp_pc_ppp,CHN,2003,5191.78118308167
gdp_pc_ppp,CHN,2004,5684.3881718733
gdp_pc_ppp,CHN,2005,6298.29929808598
gdp_pc_ppp,CHN,2006,7057.11131595304
gdp_pc_ppp,CHN,2007,8013.78375739131
gdp_pc_ppp,CHN,2008,8743.7020031299
gdp_pc_ppp,CHN,2009,9518.68128351945
gdp_pc_ppp,CHN,2010,10476.1525652407
gdp_pc_ppp,CHN,2011,11404.9179835542
gdp_pc_ppp,CHN,2012,12217.9343813101
gdp_pc_ppp,CHN,2013,13080.8787864744
gdp_pc_ppp,CHN,2014,13968.5187785922
gdp_pc_ppp,CHN,2015,14857.1088234405
gdp_pc_ppp,CHN,2016,15772.8372607502
gdp_pc_ppp,CHN,2017,16758.0463976858
gdp_pc_ppp,CHN,2018,17807.0490552244
gdp_pc_ppp,CHN,2019,18820.5871645645
gdp_pc_ppp,CHN,2020,19215.1012491012
gdp_pc_ppp,CHN,2021,20843.2978347377
gdp_pc_ppp,CHN,2022,21499.3125559757
gdp_pc_ppp,CHN,2023,22687.2519534328
gdp_pc_ppp,CHN,2024,23841.4769141817
gdp_pc_ppp,CHN,2025,25066.5215296486
gdp_pc_ppp,JPN,1990,36137.8442587458
gdp_pc_ppp,JPN,1991,37226.3339021829
gdp_pc_ppp,JPN,1992,37402.9442395168
gdp_pc_ppp,JPN,1993,37088.8020049844
gdp_pc_ppp,JPN,1994,37352.6868581318
gdp_pc_ppp,JPN,1995,38137.9346304016
gdp_pc_ppp,JPN,1996,39221.765120663
gdp_pc_ppp,JPN,1997,39661.7312762235
gdp_pc_ppp,JPN,1998,38852.9526557943
gdp_pc_ppp,JPN,1999,38647.2705275615
gdp_pc_ppp,JPN,2000,39731.7953686304
gdp_pc_ppp,JPN,2001,39748.9837725849
gdp_pc_ppp,JPN,2002,39690.3676794625
gdp_pc_ppp,JPN,2003,40152.1282635641
gdp_pc_ppp,JPN,2004,40986.7225710497
gdp_pc_ppp,JPN,2005,41740.352036905
gdp_pc_ppp,JPN,2006,42358.9337348253
gdp_pc_ppp,JPN,2007,43041.5697058021
gdp_pc_ppp,JPN,2008,42518.8423408417
gdp_pc_ppp,JPN,2009,39999.9464203408
gdp_pc_ppp,JPN,2010,41647.0458542008
gdp_pc_ppp,JPN,2011,41640.6608721251
gdp_pc_ppp,JPN,2012,42394.9433175064
gdp_pc_ppp,JPN,2013,43304.1181931426
gdp_pc_ppp,JPN,2014,43754.438013293
gdp_pc_ppp,JPN,2015,44589.3032854003
gdp_pc_ppp,JPN,2016,44926.6202909525
gdp_pc_ppp,JPN,2017,45693.3776080987
gdp_pc_ppp,JPN,2018,46133.0225978718
gdp_pc_ppp,JPN,2019,46055.3498672487
gdp_pc_ppp,JPN,2020,44212.5503415724
gdp_pc_ppp,JPN,2021,45999.4617966896
gdp_pc_ppp,JPN,2022,46819.360613609
gdp_pc_ppp,JPN,2023,47387.2172542523
gdp_pc_ppp,JPN,2024,47479.8448545667
gdp_pc_ppp,JPN,2025,48283.3723959465
cpi_inflation,CHN,1987,7.23383553065609
cpi_inflation,CHN,1988,18.8118179448753
cpi_inflation,CHN,1989,18.2456383621648
cpi_inflation,CHN,1990,3.05229012075233
cpi_inflation,CHN,1991,3.55668565220452
cpi_inflation,CHN,1992,6.35398134024869
cpi_inflation,CHN,1993,14.6100786356602
cpi_inflation,CHN,1994,24.2569897243361
cpi_inflation,CHN,1995,16.7912268492666
cpi_inflation,CHN,1996,8.3131587270211
cpi_inflation,CHN,1997,2.78646505531882
cpi_inflation,CHN,1998,-0.773186011549318
cpi_inflation,CHN,1999,-1.40147268276465
cpi_inflation,CHN,2000,0.347811226864587
cpi_inflation,CHN,2001,0.719125609120114
cpi_inflation,CHN,2002,-0.731970902350244
cpi_inflation,CHN,2003,1.12760348729637
cpi_inflation,CHN,2004,3.82463743108159
cpi_inflation,CHN,2005,1.77641407667571
cpi_inflation,CHN,2006,1.6494309945586
cpi_inflation,CHN,2007,4.81676767378834
cpi_inflation,CHN,2008,5.92525137041092
cpi_inflation,CHN,2009,-0.728165250932898
cpi_inflation,CHN,2010,3.17532475269199
cpi_inflation,CHN,2011,5.55389892257493
cpi_inflation,CHN,2012,2.61952432645541
cpi_inflation,CHN,2013,2.62105001748115
cpi_inflation,CHN,2014,1.92164162788521
cpi_inflation,CHN,2015,1.43702380935655
cpi_inflation,CHN,2016,2.00000182191943
cpi_inflation,CHN,2017,1.59313600071436
cpi_inflation,CHN,2018,2.07479039965576
cpi_inflation,CHN,2019,2.89923416358227
cpi_inflation,CHN,2020,2.41942189457782
cpi_inflation,CHN,2021,0.981015135544882
cpi_inflation,CHN,2022,1.97357555739051
cpi_inflation,CHN,2023,0.234836828893051
cpi_inflation,CHN,2024,0.218128938439177
cpi_inflation,CHN,2025,0.0595646916565403
cpi_inflation,JPN,1960,3.5745115253591
cpi_inflation,JPN,1961,5.36846178480055
cpi_inflation,JPN,1962,6.8354403481973
cpi_inflation,JPN,1963,6.7069055639799
cpi_inflation,JPN,1964,3.80038945305753
cpi_inflation,JPN,1965,6.65599094260621
cpi_inflation,JPN,1966,5.04083205887676
cpi_inflation,JPN,1967,3.98984808881518
cpi_inflation,JPN,1968,5.33943295739344
cpi_inflation,JPN,1969,5.24982091102027
cpi_inflation,JPN,1970,6.92417383485781
cpi_inflation,JPN,1971,6.39534883720926
cpi_inflation,JPN,1972,4.84351713859905
cpi_inflation,JPN,1973,11.6086235489221
cpi_inflation,JPN,1974,23.2222458076842
cpi_inflation,JPN,1975,11.7312661498708
cpi_inflation,JPN,1976,9.37403638606234
cpi_inflation,JPN,1977,8.16182689596842
cpi_inflation,JPN,1978,4.20956601068681
cpi_inflation,JPN,1979,3.70185092546269
cpi_inflation,JPN,1980,7.77858176555718
cpi_inflation,JPN,1981,4.91216291820523
cpi_inflation,JPN,1982,2.7410409556314
cpi_inflation,JPN,1983,1.89971971348485
cpi_inflation,JPN,1984,2.26161369193155
cpi_inflation,JPN,1985,2.0322773460849
cpi_inflation,JPN,1986,0.595586799453249
cpi_inflation,JPN,1987,0.126176841696583
cpi_inflation,JPN,1988,0.678557580457558
cpi_inflation,JPN,1989,2.27228962064317
cpi_inflation,JPN,1990,3.0785162869516
cpi_inflation,JPN,1991,3.25143848753308
cpi_inflation,JPN,1992,1.7602830605927
cpi_inflation,JPN,1993,1.24304589707924
cpi_inflation,JPN,1994,0.695458057869004
cpi_inflation,JPN,1995,-0.127899045020446
cpi_inflation,JPN,1996,0.136600358575909
cpi_inflation,JPN,1997,1.74780458692133
cpi_inflation,JPN,1998,0.661974191385911
cpi_inflation,JPN,1999,-0.341296928327554
cpi_inflation,JPN,2000,-0.676578683595175
cpi_inflation,JPN,2001,-0.740055504162738
cpi_inflation,JPN,2002,-0.923494026942321
cpi_inflation,JPN,2003,-0.256541816316025
cpi_inflation,JPN,2004,-0.00857338820310272
cpi_inflation,JPN,2005,-0.282946068764391
cpi_inflation,JPN,2006,0.249355116079085
cpi_inflation,JPN,2007,0.060039454498669
cpi_inflation,JPN,2008,1.3800788616492
cpi_inflation,JPN,2009,-1.35283672951719
cpi_inflation,JPN,2010,-0.728243207517779
cpi_inflation,JPN,2011,-0.27245561610124
cpi_inflation,JPN,2012,-0.0440645104432602
cpi_inflation,JPN,2013,0.335037912184741
cpi_inflation,JPN,2014,2.75922671353253
cpi_inflation,JPN,2015,0.795279630579839
cpi_inflation,JPN,2016,-0.127258844489754
cpi_inflation,JPN,2017,0.484199796126385
cpi_inflation,JPN,2018,0.989094598021848
cpi_inflation,JPN,2019,0.46877615938395
cpi_inflation,JPN,2020,-0.024995834027731
cpi_inflation,JPN,2021,-0.233352779398264
cpi_inflation,JPN,2022,2.49770278172255
cpi_inflation,JPN,2023,3.26813365933163
cpi_inflation,JPN,2024,2.73853681635241
cpi_inflation,JPN,2025,3.17253034260248
gov_debt_gdp,CHN,1995,21.4
gov_debt_gdp,CHN,1996,21.2
gov_debt_gdp,CHN,1997,20.4
gov_debt_gdp,CHN,1998,20.4
gov_debt_gdp,CHN,1999,21.6
gov_debt_gdp,CHN,2000,22.7
gov_debt_gdp,CHN,2001,24.3
gov_debt_gdp,CHN,2002,25.6
gov_debt_gdp,CHN,2003,26.4
gov_debt_gdp,CHN,2004,26.0
gov_debt_gdp,CHN,2005,25.9
gov_debt_gdp,CHN,2006,25.2
gov_debt_gdp,CHN,2007,28.7
gov_debt_gdp,CHN,2008,26.7
gov_debt_gdp,CHN,2009,34.0
gov_debt_gdp,CHN,2010,33.3
gov_debt_gdp,CHN,2011,33.2
gov_debt_gdp,CHN,2012,33.8
gov_debt_gdp,CHN,2013,36.4
gov_debt_gdp,CHN,2014,39.3
gov_debt_gdp,CHN,2015,40.8
gov_debt_gdp,CHN,2016,50.0
gov_debt_gdp,CHN,2017,53.9
gov_debt_gdp,CHN,2018,55.9
gov_debt_gdp,CHN,2019,59.8
gov_debt_gdp,CHN,2020,70.1
gov_debt_gdp,CHN,2021,72.1
gov_debt_gdp,CHN,2022,77.3
gov_debt_gdp,CHN,2023,84.1
gov_debt_gdp,CHN,2024,90.4
gov_debt_gdp,CHN,2025,99.2
gov_debt_gdp,JPN,1980,41.4
gov_debt_gdp,JPN,1981,45.8
gov_debt_gdp,JPN,1982,50.1
gov_debt_gdp,JPN,1983,55.1
gov_debt_gdp,JPN,1984,56.9
gov_debt_gdp,JPN,1985,59.2
gov_debt_gdp,JPN,1986,64.2
gov_debt_gdp,JPN,1987,65.7
gov_debt_gdp,JPN,1988,62.4
gov_debt_gdp,JPN,1989,56.9
gov_debt_gdp,JPN,1990,54.8
gov_debt_gdp,JPN,1991,54.1
gov_debt_gdp,JPN,1992,57.9
gov_debt_gdp,JPN,1993,63.2
gov_debt_gdp,JPN,1994,73.3
gov_debt_gdp,JPN,1995,80.7
gov_debt_gdp,JPN,1996,85.3
gov_debt_gdp,JPN,1997,91.3
gov_debt_gdp,JPN,1998,101.6
gov_debt_gdp,JPN,1999,113.5
gov_debt_gdp,JPN,2000,118.5
gov_debt_gdp,JPN,2001,126.8
gov_debt_gdp,JPN,2002,134.6
gov_debt_gdp,JPN,2003,140.2
gov_debt_gdp,JPN,2004,148.8
gov_debt_gdp,JPN,2005,153.4
gov_debt_gdp,JPN,2006,152.1
gov_debt_gdp,JPN,2007,150.4
gov_debt_gdp,JPN,2008,153.6
gov_debt_gdp,JPN,2009,172.9
gov_debt_gdp,JPN,2010,178.6
gov_debt_gdp,JPN,2011,190.6
gov_debt_gdp,JPN,2012,197.1
gov_debt_gdp,JPN,2013,201.2
gov_debt_gdp,JPN,2014,203.6
gov_debt_gdp,JPN,2015,200.1
gov_debt_gdp,JPN,2016,202.1
gov_debt_gdp,JPN,2017,203.1
gov_debt_gdp,JPN,2018,203.7
gov_debt_gdp,JPN,2019,206.3
gov_debt_gdp,JPN,2020,228.8
gov_debt_gdp,JPN,2021,222.7
gov_debt_gdp,JPN,2022,227.8
gov_debt_gdp,JPN,2023,220.3
gov_debt_gdp,JPN,2024,214.5
gov_debt_gdp,JPN,2025,206.5
credit_hh_gdp,CHN,2006,10.85
credit_hh_gdp,CHN,2007,18.6
credit_hh_gdp,CHN,2008,18.125
credit_hh_gdp,CHN,2009,21.0
credit_hh_gdp,CHN,2010,26.25
credit_hh_gdp,CHN,2011,27.375
credit_hh_gdp,CHN,2012,28.425
credit_hh_gdp,CHN,2013,31.725
credit_hh_gdp,CHN,2014,34.35
credit_hh_gdp,CHN,2015,36.975
credit_hh_gdp,CHN,2016,41.425
credit_hh_gdp,CHN,2017,46.125
credit_hh_gdp,CHN,2018,49.375
credit_hh_gdp,CHN,2019,53.025
credit_hh_gdp,CHN,2020,58.775
credit_hh_gdp,CHN,2021,60.05
credit_hh_gdp,CHN,2022,60.1
credit_hh_gdp,CHN,2023,60.675
credit_hh_gdp,CHN,2024,60.425
credit_hh_gdp,CHN,2025,59.225
credit_hh_gdp,JPN,1964,20.1
credit_hh_gdp,JPN,1965,20.55
credit_hh_gdp,JPN,1966,22.2
credit_hh_gdp,JPN,1967,23.175
credit_hh_gdp,JPN,1968,23.875
credit_hh_gdp,JPN,1969,24.775
credit_hh_gdp,JPN,1970,25.55
credit_hh_gdp,JPN,1971,27.5
credit_hh_gdp,JPN,1972,30.275
credit_hh_gdp,JPN,1973,33.325
credit_hh_gdp,JPN,1974,34.2
credit_hh_gdp,JPN,1975,34.725
credit_hh_gdp,JPN,1976,36.9
credit_hh_gdp,JPN,1977,38.05
credit_hh_gdp,JPN,1978,39.725
credit_hh_gdp,JPN,1979,42.425
credit_hh_gdp,JPN,1980,44.925
credit_hh_gdp,JPN,1981,45.875
credit_hh_gdp,JPN,1982,47.5
credit_hh_gdp,JPN,1983,50.275
credit_hh_gdp,JPN,1984,51.775
credit_hh_gdp,JPN,1985,51.875
credit_hh_gdp,JPN,1986,52.875
credit_hh_gdp,JPN,1987,56.95
credit_hh_gdp,JPN,1988,60.525
credit_hh_gdp,JPN,1989,64.35
credit_hh_gdp,JPN,1990,68.25
credit_hh_gdp,JPN,1991,67.35
credit_hh_gdp,JPN,1992,66.875
credit_hh_gdp,JPN,1993,67.925
credit_hh_gdp,JPN,1994,68.225
credit_hh_gdp,JPN,1995,68.475
credit_hh_gdp,JPN,1996,68.3
credit_hh_gdp,JPN,1997,67.7
credit_hh_gdp,JPN,1998,68.2
credit_hh_gdp,JPN,1999,69.30000000000001
credit_hh_gdp,JPN,2000,69.4
credit_hh_gdp,JPN,2001,67.45
credit_hh_gdp,JPN,2002,66.9
credit_hh_gdp,JPN,2003,65.925
credit_hh_gdp,JPN,2004,64.625
credit_hh_gdp,JPN,2005,61.25
credit_hh_gdp,JPN,2006,60.95
credit_hh_gdp,JPN,2007,59.875
credit_hh_gdp,JPN,2008,59.325
credit_hh_gdp,JPN,2009,61.85
credit_hh_gdp,JPN,2010,61.650000000000006
credit_hh_gdp,JPN,2011,61.025
credit_hh_gdp,JPN,2012,60.7
credit_hh_gdp,JPN,2013,60.875
credit_hh_gdp,JPN,2014,59.95
credit_hh_gdp,JPN,2015,58.775
credit_hh_gdp,JPN,2016,58.275
credit_hh_gdp,JPN,2017,58.849999999999994
credit_hh_gdp,JPN,2018,59.325
credit_hh_gdp,JPN,2019,60.325
credit_hh_gdp,JPN,2020,63.5
credit_hh_gdp,JPN,2021,65.15
credit_hh_gdp,JPN,2022,64.6
credit_hh_gdp,JPN,2023,63.199999999999996
credit_hh_gdp,JPN,2024,62.3
credit_hh_gdp,JPN,2025,61.325
credit_nfc_gdp,CHN,2006,99.4
credit_nfc_gdp,CHN,2007,91.2
credit_nfc_gdp,CHN,2008,88.7
credit_nfc_gdp,CHN,2009,106.375
credit_nfc_gdp,CHN,2010,111.15
credit_nfc_gdp,CHN,2011,110.025
credit_nfc_gdp,CHN,2012,116.475
credit_nfc_gdp,CHN,2013,127.3
credit_nfc_gdp,CHN,2014,134.95
credit_nfc_gdp,CHN,2015,143.9
credit_nfc_gdp,CHN,2016,148.125
credit_nfc_gdp,CHN,2017,139.7
credit_nfc_gdp,CHN,2018,130.6
credit_nfc_gdp,CHN,2019,127.15
credit_nfc_gdp,CHN,2020,133.85
credit_nfc_gdp,CHN,2021,126.3
credit_nfc_gdp,CHN,2022,126.85
credit_nfc_gdp,CHN,2023,132.775
credit_nfc_gdp,CHN,2024,137.95
credit_nfc_gdp,CHN,2025,142.25
credit_nfc_gdp,JPN,1964,90.7
credit_nfc_gdp,JPN,1965,93.225
credit_nfc_gdp,JPN,1966,95.425
credit_nfc_gdp,JPN,1967,94.725
credit_nfc_gdp,JPN,1968,93.25
credit_nfc_gdp,JPN,1969,92.125
credit_nfc_gdp,JPN,1970,91.2
credit_nfc_gdp,JPN,1971,97.625
credit_nfc_gdp,JPN,1972,105.55
credit_nfc_gdp,JPN,1973,106.15
credit_nfc_gdp,JPN,1974,100.4
